individual,language,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_code,articulation,babelmulti,fishermono,fishertri,deepspeech,dpgmm,mfccs
0,english,EN550,ɹ,m,z,ʌ,2678,2675,2679,False,2294,8193,2,1,123,0,0,0.29710308177178246,0.024697014310637755,0.2826832145552005,0.3184390722168518,0.14844336981666395,0.7692409494563535,0.0720633973258552
0,english,FR1912,ɛ,ɔ̃,s,d,1643,600,196,False,F02_O,M10_N,-3,-1,124,0,0,0.6765298013180021,0.30043884407542604,0.19458832343649468,0.33709826817214705,0.1945990751072989,13.513712486127302,0.3739541722970974
0,english,EN379,z,l,ɪ,s,2205,861,2309,True,8193,188,3,1,125,1,0,0.1583947867474415,0.22373854954393108,-0.0009624364083790082,0.20932944659132846,0.05236776367293694,4.647251643999181,0.09222001887747633
0,english,FR155,s,b,e,a,2327,236,1796,True,F06_O,F02_N,3,1,126,1,0,0.4322914920356038,0.5231903420241252,0.4254695128834529,0.43385250940286013,0.29454346102880735,16.36745808568502,0.4020287193365364
0,english,FR2822,j,n,a,e,819,1197,817,False,M01_O,F02_N,2,1,127,0,0,0.0524109154014033,0.25674776138054567,0.20005387407300212,0.22541494100637594,-0.025343610868126976,2.4400511510932823,0.024578682089783532
0,english,FR951,l,o,ɛ,t,1016,1017,1018,True,F01_N,M01_O,-1,-1,128,1,0,0.09935217418317766,0.20960870170014723,0.1625671325214959,0.18508216894983187,0.1565251435408177,1.299187133477819,-0.009769235452594116
0,english,EN1176,b,l,z,ɛ,635,1596,633,False,3347,5189,1,1,129,0,0,0.34872498820300113,-0.135639447686763,-0.21121061980807793,-0.2627844114636896,0.16423126277661543,1.8747838450347807,-0.006320392679147191
0,english,EN64,æ,ʊ,p,t,210,1937,2959,False,5802,6895,-3,-1,130,0,0,0.47548984001324657,0.1779598038947765,0.21042717745316109,0.2839224536086453,0.028426323950036192,3.441112812146649,0.08643857183137282
0,english,EN1248,p,f,s,ɑ,4428,3956,4426,False,2741,6895,3,1,131,0,0,0.006742489271392024,0.031142254726596263,0.1349917120927293,0.1010961757693265,0.1937518605933775,3.5061210458642718,-0.0441111115955356
0,english,FR1369,v,p,i,a,299,279,931,True,M10_N,F02_N,-1,-1,132,1,0,0.35375753277676475,0.29869896248963446,0.3092887094889737,0.20523120650038063,0.10099058809822659,4.169195678254006,0.2995347083312756
0,english,FR1878,ɔ̃,ɔ,s,k,183,172,184,False,F10_O,F06_O,3,1,133,0,0,-0.028239365815611095,0.052118628470185335,-0.18332132873759038,-0.09702677137190935,-0.037199368624000195,1.8149793167266406,0.32736804083565996
0,english,FR2097,e,l,i,k,13,1714,15,True,F06_O,M10_O,2,1,134,1,0,0.46279206676539164,0.17135547002215612,0.06606553718002339,0.01817477185178784,0.04213671689891352,-4.447517632031042,0.10198698612530788
0,english,EN1843,k,b,z,ɪ,2026,1978,2027,True,8193,6895,2,1,135,1,0,0.3540842900601429,0.3931227771852489,0.3835237232398252,0.390955896737347,0.1955772637652602,9.015926205874397,0.17750225922621266
0,english,EN1255,v,f,ɪ,h,2371,2316,2370,True,4926,188,-2,-1,136,1,0,0.25886858575508304,0.3284261947797421,0.4650098816914257,0.45553740504771423,0.40761591469450487,7.462477378875777,0.20232136375402077
0,english,FR1156,m,ʒ,a,ɛ,265,337,1150,False,F02_N,M01_O,-1,-1,137,0,0,0.6420573696112399,0.15608837578885104,0.118064979226575,0.2767899144495063,0.1733056531708217,8.702992218724338,0.28177355520155456
0,english,EN1335,s,l,k,ɛ,3460,3459,3462,True,511,6509,3,1,138,1,0,0.5047708371263753,0.5283237575224866,0.5953518749201472,0.6280147444107964,0.4606570693255787,21.04282998209547,0.24589862317558753
0,english,FR474,y,f,s,ɛ,666,665,2347,False,F02_N,F01_N,-1,-1,139,0,0,0.20078975829591206,0.0008197568611191253,0.09753881979539747,0.13649879471637505,0.0038798754481130793,0.516344604172831,0.0409377923299406
0,english,FR2127,ɔ̃,e,k,s,1628,595,1400,True,F01_O,F02_N,3,1,140,1,0,0.7607130125355837,0.29157016727915763,0.16462941275833776,0.3151672576950283,-0.006149102196624678,3.375565344434383,0.3559256482291713
0,english,EN2190,s,u,t,p,5451,5453,2393,False,1571,2294,2,1,141,0,0,-0.17634471210943448,0.24999898283892008,0.30006282137594054,0.14416110971099838,0.020378281615102578,10.877725798957254,0.440515885542726
0,english,FR2368,z,k,i,ɛ,949,948,142,False,F06_O,M10_N,3,1,142,0,0,0.45022304394911555,0.021207933297617387,-0.04821594434188703,-0.013470014977544631,0.13626174832653715,6.22364913436018,0.3203795044042156
0,english,EN2146,p,l,ɛ,t,3454,3251,3123,False,5189,6509,3,1,143,0,0,0.11791506464411994,0.2074338623361492,0.29171634230108184,0.1608435276721134,0.0773455852021876,4.483959343781827,-0.0944063058777419
0,english,FR2071,d,s,a,a,445,1790,1791,True,M01_O,F06_O,1,1,144,1,0,-0.0021070541400536325,0.3034047991680322,0.1507018258885826,0.19187606758156162,0.0517417654684964,5.631889969662536,-0.12467658129204107
0,english,EN1205,tʃ,s,ʌ,t,3082,4245,3676,True,4926,2294,-3,-1,145,1,0,0.0019528777051391888,0.05663559321324074,0.14152748700173612,0.11566933871359714,0.24015940957869347,0.4788429519814681,-0.04319811723066502
0,english,FR750,j,ɲ,a,i,2358,459,632,False,F10_O,F02_N,1,1,146,0,0,0.4251434371610674,0.034025921945551874,-0.056957074525487705,0.003591698491086426,0.05847942978066267,-1.5242229643049257,-0.107338873769802
0,english,FR2525,z,ʃ,a,a,9002,335,1543,True,M01_O,F06_N,1,1,147,1,0,0.7789550783353669,0.4089000923922275,0.43480913560014506,0.5226476313241937,0.16789992496535855,15.641962503914435,0.41557937451695637
0,english,FR831,k,p,i,ɛ,59,95,58,True,F01_O,F02_N,3,1,148,1,0,0.1987525285270288,0.15524442572243985,0.11941117321528266,0.14034738237966293,0.03911727407785348,3.0885462583919825,0.3693039023689086
0,english,EN1312,m,b,z,ɛ,2998,2997,1637,False,3851,188,-3,-1,149,0,0,0.035006857375511735,0.21483811592589075,-0.021069962863949243,-0.0331983150056569,-0.21369648432631166,9.381402334507605,0.17267070353988567
0,english,FR2683,o,a,d,s,88,9035,9036,True,M07_O,F03_O,3,1,150,1,0,0.16285466115902913,0.25069774174453585,0.20856865445869116,0.10393983512522442,-0.1139080527210351,-3.0983553407355675,0.2993730691418173
0,english,FR2970,n,s,a,i,2146,1970,641,False,F02_N,F06_N,3,1,151,0,0,0.12616005237424482,0.0983038829868953,0.13511330394749121,-0.01406679275780287,-0.037292971985755874,6.343744604470794,0.04709133444037994
0,english,FR48,ø,a,p,p,2717,2718,2719,False,F03_O,F01_O,2,1,152,0,0,0.15123902458293376,0.03864106847271287,0.07883915968049554,-0.04450038448675653,-0.0527932392595033,-1.7150765537144608,-0.045679988629878876
0,english,FR529,i,o,s,k,731,524,45,True,M08_N,M10_N,-3,-1,153,1,0,0.44344234246537106,0.383374115279769,0.3261570735717378,0.32173606250164877,0.18136546177391488,13.1725002714247,0.15224807519703
0,english,FR2110,e,y,t,a,1897,672,481,False,F03_O,F02_N,1,1,154,0,0,0.07199220107333826,0.15230544038624377,0.16048716236991933,0.10422497603228598,-0.06060804301206113,1.895495376435795,-0.06844234004235272
0,english,EN107,v,b,d,ɛ,1832,2083,1831,True,2294,6509,3,1,155,1,0,-0.04450056564994043,-0.10249918583555051,-0.2571770648477867,-0.19544633157920444,0.24560812937726895,-0.19699487774890123,0.02034759558521093
0,english,FR1053,ʃ,l,a,ɛ,329,1086,467,True,F06_N,M07_O,3,1,156,1,0,0.6475270122985908,0.5718595358794325,0.43383970389507004,0.5283249099046696,0.2032124730316237,21.196485092189793,0.3045502061259536
0,english,EN782,eɪ,ɛ,s,k,173,571,172,False,5802,2294,2,1,157,0,0,-0.006402260793259229,0.2271203019344898,0.18402090886535227,0.13568983768572923,0.16091438993815643,7.035643318035268,0.1170798740490796
0,english,EN133,k,tʃ,æ,t,3049,2101,2721,True,1571,6509,3,1,158,1,0,-0.18669596368027394,0.08427478159327362,0.1525022104471227,0.07921055303947083,0.20556343044907244,6.913708328840523,0.15620493757885479
0,english,EN948,k,n,ɪ,t,2722,3804,2724,False,3851,5189,1,1,159,0,0,0.3728325298991327,0.1687502385972074,0.3149491445544077,0.23011427133251672,0.19524814647275557,11.047523620522469,-0.12493358075784355
0,english,FR66,a,ɔ̃,f,s,2807,2738,2537,False,M01_O,F01_O,3,1,160,0,0,0.17913328309181298,0.2606967073854331,0.24004241628650158,0.3017224913255357,0.01747494834388663,10.313482953280515,0.255980771411611
0,english,FR1349,p,s,i,ɛ,95,107,94,True,F01_O,F02_O,-1,-1,161,1,0,0.03626698202090117,0.11667003604378234,0.15605922227683156,0.23449045536097946,0.06027535272757212,4.780694032341875,-0.027790849541059592
0,english,EN32,s,ɑ,t,p,2393,1860,1890,False,2294,5802,3,1,162,0,0,0.1113414716060187,0.3695274322734048,0.45016206594399605,0.40483407660990234,0.37543576846053905,15.126990898891826,0.5653509683000952
0,english,FR1467,ɔ̃,s,k,t,3002,3000,2746,True,F06_N,F01_N,-3,-1,163,1,0,0.609743768646418,0.5379521096672706,0.45705018220382415,0.3706303831694333,0.14446612265598313,18.619310974445867,0.4660348493977695
0,english,FR347,u,e,s,f,1889,1888,1890,True,F05_N,F06_O,3,1,164,1,0,0.20534448446796283,-0.05344239276539253,-0.06734928159582176,0.02544385555175721,0.00968413035903426,2.5633986192448805,0.35948697297708465
0,english,EN348,i,ʊ,b,k,2644,1935,1921,False,2741,8193,3,1,165,0,0,0.4079205469264544,0.4329083919909135,0.4242662976014275,0.4388695046840651,0.15488354641264312,22.270311245635313,0.48055607751439966
0,english,FR1042,ʁ,l,t,e,463,376,1095,False,M10_N,F02_N,-2,-1,166,0,0,-0.06673560084296493,0.21065024771807678,0.000314348754030247,0.06431742135512353,0.15404649886208144,6.889954801061624,0.24707533547198812
0,english,FR2206,s,ɑ̃,k,p,1207,1251,746,False,M04_O,M10_N,3,1,167,0,0,0.32469197459562654,0.17040487453173359,0.2363018071484897,0.3041186922059769,0.3547165962290321,10.490394498280189,0.3076231243451891
0,english,EN2051,ɹ,n,s,æ,2626,2613,2627,True,2294,8824,3,1,168,1,0,0.6523400903960752,0.3089640622668608,0.47714323944492815,0.4479787291006715,0.21357323107032444,10.410778338784723,0.08029211221934363
0,english,EN141,m,tʃ,ɪ,s,864,819,865,True,8193,6509,3,1,169,1,0,0.02051304850840696,0.453490787278878,0.663661923881079,0.5125907634913853,0.5071880641481831,13.025052526231788,0.09412900216671555
0,english,FR248,p,d,i,a,397,396,279,False,M08_N,M10_N,1,1,170,0,0,0.5948831767684348,-0.05245120285066168,-0.009591900229363737,-0.06452726799404745,0.051841990392300974,-7.232883427570036,-0.16572939368296402
0,english,EN1259,l,h,s,ɪ,716,687,2749,True,8193,4926,3,1,171,1,0,0.16585190628433188,0.09916163750642526,0.10955939521247832,0.1727025363757415,0.07535206650537107,5.112436002911421,0.2841236853107935
0,english,FR2542,f,ʃ,ə,a,7126,7172,9017,False,F01_O,M07_N,3,1,172,0,0,-0.27476816755035605,0.01211383262369703,0.08497681098320642,0.01674071715723635,0.047353171328159416,2.76069435880588,-0.07504323333129181
0,english,FR284,ɡ,d,a,a,444,443,322,False,M07_O,F02_N,2,1,173,0,0,0.45271880462012826,0.23919037626067208,0.4246828831626715,0.42399167742496524,0.11688537099434715,7.050881781191429,0.20344648110255503
0,english,EN1124,w,v,z,ɪ,3612,2085,2920,False,188,1571,-1,-1,174,0,0,0.23910523789024585,0.2727327698857288,0.10877602824709809,0.23530376101362604,-0.23093318573497168,8.009864345419343,0.05724284773777433
0,english,EN600,t,s,ɪ,ɡ,5804,5419,5422,False,511,6509,3,1,175,0,0,0.16999079466590528,0.489511223995009,0.5543610186569072,0.5464334788011014,0.1928978080349915,21.28777353990792,0.3033755055738664
0,english,FR621,ɑ̃,i,f,s,2536,2581,2538,True,F01_O,F02_N,2,1,176,1,0,0.13278527801750606,0.22028705976984864,0.25067934355764876,0.2662849740334088,-0.16169141262561637,7.923302773251098,0.24912002047136805
0,english,FR2027,ʁ,ʒ,a,ɛ,1684,337,324,True,F02_N,M10_N,2,1,177,1,0,0.26845824470598245,0.09166648046944814,0.08631624270578342,0.08530714890527591,0.1749296948249881,-5.582959995460575,0.000987852849636095
0,english,EN739,k,d,ʊ,ɪ,2243,2242,2245,True,5189,2294,3,1,178,1,0,0.4968448712862348,0.17262385622552,0.3023542973802065,0.23424625336785648,0.11829483594195711,8.783860416425348,-0.1471405768654641
0,english,EN319,ɪ,oʊ,s,k,581,1100,2588,True,5802,5189,3,1,179,1,0,0.15391661272131452,0.15965438760904876,0.2355957475286144,0.14740863512270436,-0.06186700761094721,8.04002178326846,0.279937234135079
0,english,FR135,b,p,t,a,244,280,246,True,F06_O,M07_O,-1,-1,180,1,0,0.1677928461077517,0.03951837820240012,0.16477162624806757,0.07674806082207225,0.08921844685959801,1.9038459129979977,0.22054237683268174
0,english,EN1354,ʃ,m,d,ɪ,1192,1151,1191,False,4926,8193,3,1,181,0,0,0.09998322426879813,0.3432686409947243,0.3584535110563943,0.3186650377119358,0.12333296783299741,8.110466794313648,0.3407217746290586
0,english,FR1592,t,ʁ,i,k,1025,1419,1026,False,F10_O,M01_O,-1,-1,182,0,0,0.7234128937520345,0.13255054861062443,-0.028510436938904427,0.08421479757117678,0.06412376421219179,3.5946932940359986,0.2550313603021105
0,english,FR2357,j,ʃ,a,e,885,886,817,True,M04_O,F02_N,3,1,183,1,0,-0.26942701086124826,0.2046026975207078,0.3502521437812351,0.3414517116615277,0.03964968902986421,12.499511808431247,0.18488168677582995
0,english,EN1850,t,v,ɪ,s,2731,1018,904,False,1571,8193,3,1,184,0,0,-0.027267873765589645,-0.0723952595784626,-0.12477366717799548,-0.08114092277643092,0.24857966007421267,-6.913424747691561,-0.005399668439072136
1,english,EN354,p,k,æ,s,3566,3430,2046,False,2294,3347,-2,-1,0,0,0,0.14300409666531516,0.20360132038092843,0.28565316118254885,0.2973409953250997,0.4408714351093622,2.3933557400194196,-0.10054713076134436
1,english,FR579,i,u,k,p,744,760,734,True,M07_N,F02_N,3,1,1,1,0,0.3674993651624375,0.19296618604028604,0.15886404562393974,0.15903459900440992,0.03833336559659595,3.3676934734074333,0.14139266660666094
1,english,FR719,v,j,a,e,818,817,820,True,F02_N,M01_O,2,1,2,1,0,0.40203941792844844,-0.002694562783457033,0.06361332728034919,0.05138149452429175,-0.0006162206250915903,7.041140381900997,0.25030220208953247
1,english,EN1070,ŋ,n,ɪ,f,3508,3507,2166,False,8824,5189,2,1,3,0,0,0.16375278274534344,0.2747727459472233,0.3737017083069705,0.4353482556823055,0.4981322643708483,13.395173354378688,0.19370437865243495
1,english,FR2348,p,j,a,ɛ,392,369,277,False,M04_O,M10_N,3,1,4,0,0,-0.04889837923664808,0.4943464102947414,0.5666140586581778,0.44848146277699313,0.26589060630368744,13.866723719891876,0.3261967824576717
1,english,EN335,ɪ,ʊ,f,t,580,544,174,True,5802,5189,-3,-1,5,1,0,1.0317746517665594,0.08340895411053328,0.17919123598486952,0.18785349998763345,0.05658837509626069,4.968137606240068,0.06499371383650865
1,english,FR1218,n,ɲ,ɛ,d,2380,1146,1183,False,F10_O,M10_N,-3,-1,6,0,0,0.6510520892565036,0.36540257840677914,0.25136860673259903,0.18510613969762346,0.06240782531950484,5.459101941799034,0.09678132695904584
1,english,EN1699,ŋ,l,ɪ,h,2757,2756,3176,True,2741,3851,-1,-1,7,1,0,-0.05557718777138965,-0.08714520244301949,-0.06758892526054205,-0.09924958186665134,0.2902566099451541,-1.7654659889401447,-0.09776358555176112
1,english,FR2933,e,ɔ,d,k,17,1611,584,True,F01_O,M08_N,2,1,8,1,0,-0.2589448917927909,0.06489756539212316,-0.08887606828597416,-0.02933872482850941,0.16181906831259452,2.227839059308577,-0.008512652142344757
1,english,FR650,i,ɛ̃,d,p,773,202,1820,False,F01_O,M10_N,1,1,9,0,0,0.27075068190257934,0.1097248437125623,0.005336583790787608,0.024620902553898483,0.04065440070054649,7.773870495562596,0.13329919024485326
1,english,EN1078,t,n,ɪ,ð,3905,4003,3901,False,6509,3347,1,1,10,0,0,0.237249693362114,0.34529656868405123,0.4391310267675348,0.3787381116236983,0.17120925581557656,16.065551621404595,0.505896709663687
1,english,FR859,v,k,i,ɛ,816,889,128,True,F02_O,M10_N,1,1,11,1,0,0.12534445007607842,0.031419918294537164,0.13369982140475212,0.12190375788581342,0.021407993259174418,-1.3109427329234062,0.03438249416998773
1,english,EN1664,h,l,z,ɪ,4211,4216,2580,False,5802,3347,1,1,12,0,0,-0.08078397690980066,-0.21460442751597752,-0.048150999256816096,-0.11270364190064941,-0.010557636597908315,-0.750244941183821,-0.14738232821736008
1,english,FR2894,ʁ,b,a,a,10000,321,1664,False,F02_N,M04_O,-2,-1,13,0,0,0.6490807879166909,0.197150761773229,0.1828476715063314,0.1847285318675187,0.23463421210145963,8.583513334693654,0.23562911625932415
1,english,EN721,tʃ,k,ɪ,s,821,855,819,True,3347,8193,2,1,14,1,0,0.41979233488098455,0.07169661610534928,0.22159758669419488,0.1177168003127429,0.3184788650623867,3.9528573809371057,0.07934878042819471
1,english,FR1577,t,ɲ,i,i,1417,451,1418,True,F05_N,F02_N,1,1,15,1,0,0.025871035328495107,0.4687789753912297,0.3667882915481887,0.3586145781173242,0.04524757801860935,13.582105674310819,0.11455211826112888
1,english,FR2142,ɛ,e,t,a,2386,500,2395,False,M01_O,F03_O,-2,-1,16,0,0,0.006471169973883306,0.0741451074053493,0.1367068712589542,0.1811028240999144,-0.08561054420215242,1.883582565681733,0.05959235642502736
1,english,EN1405,w,b,z,ʌ,4669,4666,2907,True,1571,8824,2,1,17,1,0,-0.015436002332285384,0.1639274185432336,0.3035561770570937,0.2721413646294851,0.11699229852630627,9.622038315978417,0.016931945326014775
1,english,FR1848,ɑ̃,ɔ̃,t,s,2527,2528,2665,False,M08_N,F01_N,-3,-1,18,0,0,0.03493740953397395,-0.022785839020603826,-0.0601578292825552,-0.09999796406647543,0.03454278345814743,-3.8592325154413896,-0.10779207632476873
1,english,EN1549,z,v,æ,b,5515,5514,5516,True,4926,8193,1,1,19,1,0,-0.05905127418364864,-0.02184251705702811,-0.17579560454693338,-0.18356470287675353,0.0008615643180839849,8.547940918813532,0.27126700786188385
1,english,FR2873,l,f,e,a,1087,688,1033,True,M08_N,M10_N,3,1,20,1,0,0.49964856937157415,0.2158248071368679,0.15934600576202695,0.24838123635799125,-0.10682161547558566,11.76140968035035,0.12436319468688461
1,english,EN912,u,ɪ,h,s,3788,3787,2648,False,3851,8193,-3,-1,21,0,0,0.3807004014610721,0.12098221936946763,0.2823757608449709,0.24682979386233533,0.3489455091099463,4.379124273456993,0.2321643182853334
1,english,FR280,d,ɡ,ɛ,ɛ,446,447,448,False,F05_N,M01_O,1,1,22,0,0,-0.07812451762287803,0.06181709789955825,0.24397640561360134,0.1410110942624903,0.09367962607879998,3.9763961580844445,0.15209085377700005
1,english,EN1154,b,f,z,ɛ,633,674,635,False,5189,3347,-2,-1,23,0,0,0.26657123336122124,-0.06401318918280358,-0.07861067493687057,-0.13685071335156385,0.1712218072322123,-1.2966676922973024,-0.13157543479751044
1,english,FR1883,ɔ,ɛ̃,s,k,172,1636,173,True,F10_O,M02_O,-1,-1,24,1,0,0.2844241040854685,0.3477690447802134,0.41417632267344207,0.3481898615538261,0.16651624508361673,8.309435530422443,0.12867234328684218
1,english,FR1095,m,v,a,ɛ,264,295,265,True,M08_N,F02_N,3,1,25,1,0,-0.2217638738980403,0.12621409126881789,-0.02032691347000848,0.014175814890071692,0.22412089515262357,-1.3690247458196314,-0.08996805201119285
1,english,EN2122,k,eɪ,s,t,1403,1090,4955,False,5189,1571,1,1,26,0,0,-0.17247346104296052,0.33292464222816015,0.256643711333998,0.3603673439428488,0.3277633046628549,9.291661479434977,0.13665000564457996
1,english,FR441,f,v,i,ɛ,652,2346,24,True,F06_N,F02_N,1,1,27,1,0,0.020942623975061192,0.314105952288422,0.23696490587912866,0.1899938797817049,0.1097050974843723,5.112969689755888,0.1470476986298529
1,english,FR1433,s,z,i,a,1324,1333,286,True,M07_N,F01_N,3,1,28,1,0,-0.10634669652081719,0.12368096439697118,0.20319096403528147,0.24747554907692143,0.265894550297786,-0.05307073981607857,0.07793546887429814
1,english,EN1618,t,ŋ,ɑ,ɡ,4412,4411,4414,False,1571,4926,2,1,29,0,0,0.5106166786195244,0.3483294000552298,0.5480634553589322,0.5346580223253171,0.4443545455608674,10.553288945844152,0.1001927753132883
1,english,FR875,k,ɡ,a,a,990,320,991,True,F06_N,M10_N,-1,-1,30,1,0,0.2826196916589331,0.08512398509943642,0.14151164978113961,0.06539732883108273,-0.056345320131511833,1.9289365630298967,0.0006036085645706457
1,english,FR906,ʃ,k,a,t,213,955,214,False,F03_O,M08_N,2,1,31,0,0,-0.17656663245077397,-0.07233410057277723,-0.13724691258014288,-0.10350937364599355,0.087005956783896,-7.845811183202006,-0.11073487500201484
1,english,EN596,i,s,b,t,2590,1107,283,False,5189,8193,3,1,32,0,0,0.9587598976506642,0.46405476092359943,0.5715761925897924,0.6065248713901917,0.4383145685972417,16.391453897553774,0.3825308032853299
